05:00:04|2581|2236|CCA4322|107.4634552|25.4886245728|9784|-55.0|241.25|0|0|9784
05:00:08|2581|2236|CCA4322|107.465343475|25.4977226257|9784|1.0|248.5|0|0|9784
05:00:12|2581|2236|CCA4322|107.463798523|25.5057907104|9784|-19.25|246.0|0|0|9784
05:00:16|2581|2236|CCA4322|107.46088028|25.5157470703|9784|-44.25|239.75|0|0|9784
05:00:20|2581|2236|CCA4322|107.457618713|25.5233001709|9784|-66.0|233.0|0|0|9784
05:00:24|2581|2236|CCA4322|107.454185486|25.5306816101|9784|-82.5|225.75|0|0|9784
05:00:28|2581|2236|CCA4322|107.450408936|25.5377197266|9784|-95.0|218.5|0|0|9784
05:00:32|2581|2236|CCA4322|107.445430756|25.5442428589|9784|-110.5|202.5|0|0|9784
05:00:36|2581|2236|CCA4322|107.440795898|25.5504226685|9784|-119.25|192.5|0|0|9784
